label	texto
neg	al anuncio de verti solo les falta colar un solomillo o cafe solo subliminal por ahi. yo contrataria el seguro . estrategia
neg	verti seguros se la juegan un monton con su slogan solo para gente despierta yo no podria asegurarme hasta las 1330 y como yo mucha gente
neg	si los seguros verti son solo para gente despierta yo me desentiendo.
neg	que nervioso que me ponen los anuncios de verti  seguros para gente despierta los odio
neg	el anuncio de gafas que aparecen con un estallido de humo es una puta mierda. y es como seguros verti  que es otra puta mierda. vaya nivel.
neg	esta vez mal in verti mi dinero con el s
neg	verti  que tiene que ver una poliza de seguros con una batalla de globos de agua no entiendo vuestro anuncio
neg	verti  que tiene que ver una poliza de seguros con una batalla de globos de agua no entiendo vuestro anuncio
neg	verti seguros da un paso mas en su trato con el cliente e incorpora twitter como canal de interaccion  via mkdirecto
neg	sparksinmysoul para eso estan los amigos jazz te quiero muchisimo me pone re mal verti mal .
neg	verti da un paso mas en su trato con el cliente y ficha al pajaro de twitter  bit.ly/kgamyi vertiseguros verticlientes
neg	holasoyabe joa es juez del verti no puede participar  vnom en este point es juez y ness seria el cabron a temer bueno y dobby
neg	mi amigo javiruano3 se indigna y no entiende por que pegan globazos en el anuncio de verti seguros
neg	nyxnucta verti . en el area de marketing no se dan cuenta que un seguro debe de transmitir seguridad no gente haciendo el tonto. mma
neg	verti seguros para gente despierta. y quE pasa si me duermo y muero para quE mierdas me servirIa el seguro 
neg	verti seguros para gente despierta. y quE pasa si me duermo y muero para quE mierdas me servirIa el seguro
neg	nomecompares con verti seguros  saldras perdiendo.
neg	verti  seguros solo para gente despierta
neg	um atalho para o verti  ae dps fomos pela via parque no cursinho das meninas mas eu comecei a passar muito mal e fui parar no hospital y
neg	nem acredito q perdi um brilhantinho da parte de tras do bb quase q verti uma lagrima quando reparei 
neg	como odio los anuncios de verti seguros  esq no los soporrto
neg	antoniombeltran alejojesuslucas no es desafortunado es peor que eso  es verti la linea directa de mapfre. todo un ejemplo . lorca
neg	y todo gritaremos y saltaremos como gilipollas a lo anuncio de verti seguros
neg	ver el anuncio de seguros verti en el que repiten 50veces solo y acordarme del finolis de rodroa
neg	se me antojo un cigarro y no tengo ni uno ke mal pex
neg	mirar lo de sociales que te pongan un enlace de you tube y salga el anuncio de verti seguros y acordarte de sobadosmartinez notieneprecio
neg	vertiseguros tras pedir presupuesto tan solo me sale seguro a terceros y a todo riesgo. porque no me da la opcion de tercero ampliado
neg	karuuyeah lo mismo pasa con el anuncio de los seguros verti  dice si te gustan los solos solo abla cn nosotros solo habla con kien kieras
neg	pensaba que no habia anuncios de seguros mas subnormales que los de verti pero los de la mutua lo sobrepasan cada vez de mal en peor
neg	unacachacamas verti igo el problema no se si es que tambien mi version sea para tu pc s y si buscas un torrent por eso aun no te lo paso
neg	lavidaesesoquepasamientras esperas a que les explote el puto globo en la cara a los que salen en el anuncio de verti seguros .
neg	subignacio el de los seguros verti ese es el de la gente despierta es ridiculo jajajaja por eso los critico 
neg	arranca en madrid la 1a edicion de mulafest . laovejanegraadp colabora con vertiseguros . no te lo pierdas del 12 al 15 de julio. ifema
neg	esto y mucho mas os espera en mulafest con mulared 
neg	rt vertiseguros esto y mucho mas os espera en mulafest con mulared 
neg	como te llamas -berta y tuah sicomo los seguros  verti jajajajajaajajaja seguros verti jajajajajajaja-jajaj eh no. diosqquetonta
neg	vertiseguros y miren hasta que punto son mala gente que ayer hice el pago con tarjeta y hoy viernes por la tarde que no puedes hacer nada
neg	voy a matar al narrador de verti seguros y va a ser una muerte lenta y dolorosa.-
neg	el anuncio de verti seguros que acaba de sonar en cadena 100 mortal
neg	marinitamf venga tq verti seguros  you are the best muak
neg	arsoemergencias hola necesitamos que nos envieis un dm con vuestros datos para localizar el caso lo antes posible y ver que ha ocurrido
neg	fuiste de los valientes que se atrevio con nuestra maquina de aire en mulafest / mulared  puedes ver tu foto en bit.ly/speedfaces
neg	joseluisbernal es dificil. es un cambio de cultura. en vertiseguros que empezais de cero lo podeis hacer. Animo con el reto
neg	claramartnez7 le verti un vaso de agua en la ropa y le dije que como lo volviese ha hacer seria peor .
neg	de verdad hay anuncios en la tele que me dan asco y so mutua verti seguros y el nuevo de fanta
neg	vertiseguros clientesverty hacer todo lo posible me hace falta coche
neg	la publicidad subliminal de verti seguros en callejerosviajeros es brutal xd
neg	hola ivandp hemos comprobado que has cotizado con nosotros. mandanos un dm con tu telefono y vemos tu caso. tus dudas a verticlientes
neg	verano corto o largo fenixdirecto parrotes motosnet vertiseguros amv seguros formulamoto espacioharley miquelsilvestre moto
neg	tu seguro a tercero con verti por 189 euros sin desdes. entonces lo de pedirme mas del doble es un error
neg	rubensancheztw cuidao con verti . el seguro todo riesgo solo cubre en caso de colision directa con vehiculo identificado. por ejemplo sigo
neg	blaster returns esperenlo bien perro en el verti
neg	necesito conocer al publicista de verti que creo la frase lo que te sobra no es la lorza es el peso de tu seguro 
neg	verti seguros solo para gente despierta jajajaja
neg	cuanto le habran pagado al que le calzan la ostia con el globo de agua en el anuncio de seguros verti  dudaexistencial
neg	si no estuviste en mulafest de mulared  echale un vistazo a lo que te perdiste bit.ly/t2sn7n
neg	verti seguros solo para gente despierta
neg	rastreator un perro.genesis un erizo. seguros verti un mono y julio cesar.es que no hay actores tenemos complejo de animal somos tontos si.
neg	anuncios de seguros verti  que tienen una necesidad imperiosa de explotar cosas.
neg	chocorawr2 ajajjajjajuuuff es dificil ser io sabias jajaja xd no me burle p solo verti mi opinion filosofal p estan bien d
neg	carlapalman lo sieeeeeentooo te lo juro que solo a ti te he dejado mal y eres la que me cae mejor  ve el sabado al verti 
neg	carlapalman lo sieeeeeentooo te lo juro que solo a ti te he dejado mal y eres la que me cae mejor ve el sabado al verti 
neg	hola javiergarciarol  como sabes hicimos los tramites necesarios para la indemnizacion por siniestro total. en que podemos ayudarte
neg	odio el anuncio de las natillas danet y al tonto de la mascara y tambien el de los globos de agua de verti seguros 
neg	luuisarcee me caes mal e iras al verti 
neg	quien diga que el logo de verti seguros jo es el mismo que el de avast debe de estar ciego.
neg	verti seguros - promociones . facebook.com/vertiseguros/a pp261567710611113 
neg	espero que miguetorro haya visto el anuncio de los seguros verti xd
neg	te gustan los solos pues este tweet es solo para ti. solo sin riegos contrata verti . tu seguro solo para gente depierta.
neg	solo quedan dos dias para que la vuelta pase por santander aun puedes conseguir tu pase vip con vertiseguros  on.fb.me/mx81bq
neg	verti vende seguros  no veo que su publicidad hable de ellos solo de regalarte cosas. no deberia ofrecer garantias y seguridad
neg	tonealonso82 yo he llegado hasta los ultimos 2km porque estoy acreditado con vertiseguros pero el corte al publico esta a unos 10km
neg	a falta de 1km a meta. arriba al fondo la caseta del teleferico de fuente de vistas 
neg	hay algo sospechoso entre seguros verti  y el antivirus avast. sus logos son muy parecidos y del mismo color.. mmmm suspicious
neg	lavuelta sin duda algunaemocion hasta el ultimo minuto y aun por encima vertiseguros de patrocinadorjoseluisbernal
neg	carowailer hi el formato de mi problema con las mujeres es peruano protagonizo diego verti y gianela neyra ex esposa de segundo cerdanas
neg	verti  seguros para gente despierthasta la polla.
neg	vertiseguros q descuento hay por seleccionar tu solo de conductor
neg	el spot tv de verti seguros nopuedoconEl  y la palabra pusilanime de los cojones.
neg	claudiabonanni1 primero hay que saber ubicarse y leer bien . no verti ningun concepto malo sobre las eliminadas solo comunique lo sucedido.
neg	abogailla intervienen varios factores para saber que descuento se aplica en tu caso puedes hacer tu presu desde bit.ly/30dcto
neg	xtr3metm para poder comprobar que ocurre necesitamos mas datos para localizarte podrias enviarnos tu telefono por mensaje directo
neg	vertiseguros jaimedc1980 darte de baja en cuanto puedas son pesimos y malos
neg	no pierdas tiempo en el taller verti te cambia los neumaticos a domicilio la puesta a punto del coche es algo  bit.ly/t3pofy
neg	no pierdas tiempo en el taller verti te cambia los neumaticos a domicilio la puesta a punto del coche es algo  bit.ly/t3pofy
neg	fiat bersani problema aperto nonostante sforzi del governo le reazioni dopo lincontro a palazzo chigi tra il governo e i verti 
neg	adrimagic19 alex10033 es que queria saber si ponia algo de verti seguros  pero nada no ponia nada que decepcion xd
neg	jajajajajajajajajajajajajaja me parto la polla con el puto anuncio de verti seguros en la radio jajajajajajajajajajajajaja.
neg	solo se que los seguros verti  no son para mi.
neg	pues ok salir un domingo de fiesta error verti seguros
neg	las empresas farmaceuticas prohiben que se vendan ciertas hierbas medicinales para que se usen sus farmacos preocupante o monopolio
neg	vertiseguros hola podrian darme un numero de atencion al cliente el de la web cuando llamo y me dice de pulsar un numero no me funciona
neg	me cago en la puta. verti se me ha cobrado el seguro del marbella 2 dias antes 
neg	para que verti me hable seguro necesita algo igual te bancooo
neg	los de verti tienen un serio problema con el insomnio.
neg	ericdasilva0 hola envianos tus datos por mensaje privado y nos ponemos en contacto contigo
neg	odio los anuncios de verti seguros 
neg	me pasa solo a mi o chrome se vuelve algo lento con algunas extensiones lo uso mucho en mi macbook porque aun no me acostumbro a safari.
neg	el caso real de un trabajador que con la indemnizacion hizo este corto . youtube.com/watchfeature= playerembedded&v=v-ltlnbfrxa 
neg	franj1984 la promo 30% es solo aplicable a polizas contratadas desde fb siendo el proceso de tarificacion el mismo que en la web. saludos
neg	vertiseguros me dijo que me devolvia el 30% del importe contratado en 48h el viernes y aqui sigo esperando
neg	fantasi0 hola puedes enviarnos un mensaje privado con tus datos y tu gestor personal se pone en contacto para resolverte consulta
neg	vertiseguros no encuentro el enlace en facebook para acceder al presupuesto de moto tan solo para coches. verticlientes
neg	 verti  seguros para gente despierta y si me pasa algo dormida que pasa o
neg	ya empieza el fin de semana para muchas personas. ahora toca descansar o salir de fiesta.
neg	vertiseguros indignante habra que ver si estoy despierta o no .
neg	vertiseguros hola. a ver si repasais las faltas antes de publicar un anuncio. 
neg	vertiseguros error a la publicitat hauria de ser reps en lloc de rebs.gracies. 
neg	responder a seguro moto verti moto plus mala informaicon sinister tienes que fijarte p  bit.ly/rwzcw6 motosaimfri aimfri
neg	seguro moto verti moto plus mala informaicon ayer oi por la redio el anuncio de verti de  bit.ly/wh31m6 motosaimfri aimfri
neg	que te pongan en clase de musica el anuncio de verti seguros no tiene precio alblopgut
neg	responder a seguro moto verti moto plus mala informaicon sinister los ses. de aimfri t  bit.ly/wmypha motosaimfri aimfri
neg	 verti romney contesta que rusia es 1 enemigo geopltico e iran la amnza mas grande a nvl nacional yamilenjar florenciadl perspctiva<3
neg	y hablando de seguros  y el de linea directa me pone mala . y el de verti  asi piensan atraer endeve anunciospatirar
neg	un arbol se movia y se choco con mi coche el director de vertiseguros en lamananacope partesdesegurograciosos
neg	panitheboss y cuando pasas de 1000 followers se te van echando tias encima por la calle como el anuncio de verti seguros p veridico
neg	espero no ser la unica persona que cree que el hombre del anuncio de verti seguros  es igual que ted mosby
